Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Posture
0.09,0.06,-1.00,36.25,-2.62,39.12,24.24,27.17,42.43,2
0.07,0.02,-0.98,-0.98,2.93,4.94,24.57,23.94,43.49,2
0.09,0.05,-1.01,-9.77,1.71,2.87,24.84,24.54,42.76,2
0.10,0.04,-1.00,-5.86,2.75,-3.36,23.90,25.66,42.69,2
0.09,0.02,-1.02,-2.38,1.71,2.99,24.46,25.52,44.52,2
0.07,0.01,-0.99,-13.18,5.43,25.76,24.06,25.54,43.91,2
0.06,-0.01,-1.00,-11.72,-3.78,40.89,23.93,25.16,43.42,2
0.08,-0.02,-1.03,-8.61,-5.37,10.44,25.29,24.98,43.99,2
0.06,-0.04,-1.00,-4.70,-1.40,-30.27,25.60,25.32,41.55,2
0.09,-0.04,-1.00,-5.86,-2.01,-69.76,24.78,26.88,43.47,2
0.10,-0.05,-0.98,-3.97,-0.37,-16.60,22.90,31.01,43.37,2
0.11,-0.05,-1.01,3.11,1.65,54.81,23.56,29.42,42.86,2
0.07,-0.04,-1.02,-2.08,4.52,67.44,24.84,28.22,43.86,2
0.06,-0.07,-1.02,7.57,-8.54,31.07,24.41,25.20,43.46,2
0.09,-0.00,-0.95,23.93,-6.53,54.81,26.46,21.66,42.64,2
0.11,-0.02,-1.01,0.98,8.67,69.40,27.12,17.49,43.29,2
0.09,-0.01,-1.01,-23.80,-1.16,21.67,26.98,17.22,43.58,2
0.07,-0.03,-1.02,-12.45,-4.70,11.84,26.77,18.25,43.43,2
0.08,-0.04,-0.99,8.85,-3.54,12.45,27.47,17.75,42.98,2
0.09,-0.04,-1.00,-5.00,2.87,11.60,27.49,16.60,43.60,2
0.11,-0.04,-1.01,-6.59,-0.98,19.35,27.22,16.48,42.63,2
0.08,-0.06,-1.03,-5.49,3.91,6.35,27.20,15.95,42.36,2
0.07,-0.04,-0.99,12.51,8.30,10.31,27.26,15.54,44.25,2
0.07,-0.04,-1.00,-1.53,3.97,2.50,27.01,14.37,44.01,2
0.06,-0.05,-1.00,-6.53,-0.43,-5.86,26.18,14.73,43.53,2
0.06,-0.06,-1.00,-2.62,2.26,0.67,26.01,15.88,42.83,2
0.07,-0.06,-1.00,-6.16,0.24,-2.08,25.93,16.21,44.08,2
0.06,-0.07,-1.01,3.85,2.81,1.53,25.92,16.89,44.59,2
0.04,-0.05,-1.00,1.46,0.85,-5.74,25.34,15.70,44.14,2
0.04,-0.04,-0.98,7.08,-3.17,-11.84,26.31,16.19,43.16,2
0.06,-0.05,-1.01,-0.12,-1.53,-15.32,26.31,16.65,42.82,2
0.06,-0.03,-1.03,1.10,3.11,-16.30,25.94,17.24,42.42,2
0.03,-0.04,-1.00,-3.05,4.39,-9.28,25.50,16.81,43.49,2
0.04,-0.03,-1.01,5.19,-2.38,-1.95,25.20,17.52,45.83,2
0.06,-0.03,-1.01,-6.35,-4.03,-5.19,25.48,18.21,44.59,2
0.07,-0.03,-1.00,8.18,-1.40,0.98,26.20,18.48,44.19,2
0.08,-0.02,-1.00,6.29,4.09,12.57,26.92,17.40,43.90,2
0.03,-0.02,-0.99,13.18,19.59,25.27,25.46,15.77,43.12,2
0.02,0.01,-1.00,3.17,-3.30,15.08,24.99,14.04,43.95,2
0.02,0.02,-0.99,-3.66,-6.29,7.51,25.38,13.92,44.36,2
0.03,0.02,-1.03,2.26,3.91,12.21,25.42,13.78,43.29,2
0.05,0.03,-1.01,-9.28,0.24,38.94,25.20,12.82,43.35,2
0.02,-0.02,-1.00,-5.86,-12.39,17.58,25.23,11.16,43.85,2
0.08,0.04,-1.01,22.22,-6.65,18.62,25.96,11.10,43.23,2
0.06,0.05,-0.97,34.06,12.45,5.74,26.50,7.62,44.52,2
0.10,0.11,-1.07,-7.69,-7.63,16.97,25.72,6.59,44.12,2
0.07,-0.03,-0.98,-21.36,6.10,1.95,25.02,6.67,44.13,2
0.05,0.02,-1.01,0.31,16.36,23.32,24.66,7.17,43.74,2
0.00,0.06,-1.00,21.30,7.63,7.39,22.52,6.09,43.98,2
-0.00,0.09,-1.01,-4.64,1.40,5.31,22.33,5.43,43.85,2
-0.02,0.06,-1.01,-0.98,6.23,13.31,21.44,5.09,44.64,2
-0.04,0.03,-0.97,5.25,3.78,24.66,21.02,4.55,44.70,2
0.05,0.09,-0.99,-29.05,-36.93,-0.85,21.83,4.33,45.00,2
-0.03,0.01,-1.02,3.42,-3.05,32.65,23.60,3.75,42.76,2
0.11,-0.02,-1.07,12.39,-5.19,26.61,24.06,6.03,42.74,2
0.05,0.03,-1.00,3.97,-4.70,34.91,22.91,1.28,42.48,2
0.03,0.06,-1.01,8.54,7.32,31.43,22.45,-0.67,43.42,2
0.01,0.07,-0.95,-19.78,14.71,23.38,20.18,-1.53,42.69,2
-0.04,-0.03,-1.05,-22.09,12.70,51.88,18.57,-0.98,45.20,2
-0.05,0.04,-0.98,22.77,-2.93,-2.93,16.05,-1.73,45.64,2
0.00,-0.01,-1.00,10.44,14.59,34.42,16.28,-2.37,44.32,2
-0.03,0.11,-0.97,18.37,-9.52,12.63,14.05,-5.85,43.36,2
-0.04,0.10,-0.97,7.63,-10.68,21.30,15.03,-6.04,43.35,2
-0.07,0.07,-1.02,4.03,-3.78,15.20,14.45,-7.64,44.21,2
-0.04,0.10,-1.03,-6.23,-8.06,6.71,13.28,-6.79,43.32,2
-0.02,0.08,-1.01,-25.88,1.59,5.49,13.31,-5.62,44.53,2
-0.03,0.03,-0.98,-35.52,-12.27,-8.30,14.06,-5.38,44.51,2
0.02,-0.03,-1.03,4.58,-19.65,-12.33,14.43,-2.48,45.25,2
0.07,0.01,-1.01,-3.91,2.93,0.67,16.65,-3.15,44.26,2
0.03,-0.01,-1.01,0.55,9.28,6.41,15.47,-3.23,43.95,2
-0.01,0.01,-0.99,10.44,17.21,30.70,14.93,-3.00,44.95,2
-0.03,0.10,-1.07,20.08,2.14,17.70,10.46,-6.07,44.35,2
-0.04,0.08,-1.02,-13.55,-11.35,18.13,9.88,-7.42,43.98,2
-0.04,0.03,-1.00,-1.53,-2.01,20.14,9.95,-7.68,44.35,2
-0.02,0.04,-1.01,-10.19,1.10,11.47,9.27,-6.79,44.65,2
-0.02,0.03,-0.98,5.07,13.61,6.84,9.30,-6.26,44.85,2
-0.02,0.04,-0.99,-1.46,-6.53,10.99,8.61,-7.82,44.29,2
-0.12,0.10,-1.08,5.74,6.10,-0.43,8.35,-8.41,43.86,2
-0.04,0.01,-1.00,-29.60,3.36,-9.52,7.52,-5.81,46.23,2
-0.08,-0.03,-0.96,-27.95,10.74,3.36,7.45,-4.19,45.70,2
-0.05,-0.04,-1.08,34.36,-17.58,-1.65,8.56,-4.14,45.70,2
-0.02,-0.04,-0.92,-15.38,-19.90,17.82,10.05,-5.14,47.14,2
-0.00,-0.01,-0.92,16.72,-6.77,25.02,9.09,-3.48,46.61,2
-0.02,-0.05,-0.99,-2.87,-1.59,15.50,8.30,-3.87,46.34,2
0.01,-0.04,-1.03,23.32,-0.98,8.79,8.90,-5.18,45.84,2
0.03,-0.04,-0.98,-40.22,-7.45,-7.57,9.25,-5.83,45.95,2
0.00,-0.12,-1.01,-0.37,3.97,4.15,8.41,-3.63,47.38,2
0.01,-0.01,-0.98,39.18,9.22,17.64,9.16,-3.44,47.34,2
0.01,0.00,-0.98,9.09,-12.45,-9.64,8.00,-5.44,45.61,2
0.03,0.01,-0.99,2.32,7.93,-21.12,8.45,-6.04,46.36,2
0.02,0.00,-1.01,1.71,-6.04,-12.21,9.85,-6.14,45.32,2
0.01,-0.01,-1.00,0.00,-2.32,4.27,10.16,-5.98,44.90,2
0.02,0.03,-1.04,-4.46,-13.18,5.86,10.61,-6.57,45.75,2
0.07,0.02,-1.00,-3.11,4.88,-6.53,10.44,-6.40,45.06,2
0.04,-0.00,-1.02,0.37,13.12,4.64,10.45,-6.12,44.80,2
0.00,-0.07,-1.00,-14.65,4.88,-0.67,9.48,-5.69,46.12,2
0.23,-0.65,-1.12,0.73,-19.65,15.08,9.88,-4.90,46.94,2
0.01,-0.00,-1.03,7.57,-7.75,15.08,10.00,-4.90,46.18,2
0.03,-0.03,-0.97,4.09,13.24,20.45,9.45,-5.37,44.78,2
-0.06,-0.02,-0.99,10.01,14.53,23.99,7.53,-6.37,45.86,2
-0.01,0.01,-1.05,2.56,-5.62,19.23,4.74,-7.51,44.96,2
0.04,0.02,-1.03,-2.93,-2.56,12.70,5.07,-7.03,45.20,2
0.06,-0.01,-1.00,-5.13,-5.00,13.55,4.80,-6.43,45.48,2
0.06,0.04,-1.01,3.30,2.81,13.24,5.00,-7.12,45.62,2
0.02,-0.01,-0.98,-8.24,-10.44,6.59,3.87,-6.75,45.31,2
0.02,-0.02,-1.00,-0.12,-3.36,3.66,4.28,-6.97,45.09,2
0.05,0.02,-1.01,15.20,-18.49,1.04,4.88,-6.92,45.63,2
0.11,0.05,-0.96,34.24,-46.69,4.82,7.36,-9.09,42.80,2
0.21,0.11,-1.01,-2.56,-3.17,3.48,9.67,-10.31,41.25,2
0.15,0.08,-1.00,-9.22,6.96,9.83,8.89,-10.05,42.71,2
0.13,0.05,-0.97,5.55,-3.54,7.87,8.29,-10.29,41.82,2
0.13,0.10,-1.02,21.18,6.71,16.36,7.19,-10.73,41.35,2
0.08,0.10,-0.98,6.96,3.48,18.13,5.68,-13.05,40.76,2
0.15,0.10,-1.00,-9.95,3.72,34.42,4.70,-12.59,41.52,2
0.10,0.08,-0.97,-1.28,-0.18,30.09,2.77,-11.30,42.24,2
0.12,0.08,-1.04,-12.02,-7.26,35.52,0.81,-10.40,44.26,2
0.14,0.09,-1.05,-8.48,-7.51,28.56,0.45,-9.57,44.93,2
0.16,0.07,-1.02,1.65,-15.56,13.98,0.39,-9.13,43.41,2
0.13,0.01,-0.95,-6.96,3.42,24.84,0.50,-8.19,44.53,2
0.07,0.03,-0.98,-17.15,-3.66,40.95,-1.82,-6.79,44.73,2
0.12,0.04,-0.98,7.45,5.62,45.29,-4.11,-6.51,45.18,2
0.09,0.01,-0.95,-13.12,7.26,68.54,-5.47,-5.03,44.97,2
0.05,0.09,-1.01,-16.24,11.23,54.50,-8.51,-1.54,45.80,2
0.08,0.11,-1.00,9.64,-7.63,15.38,-8.75,0.05,47.20,2
0.04,0.13,-0.99,9.28,-3.23,8.36,-9.34,1.15,48.56,2
0.08,0.14,-1.01,-3.85,1.89,16.78,-8.86,0.82,47.17,2
0.05,0.13,-1.00,-4.09,3.97,31.86,-9.24,2.95,47.53,2
0.02,0.10,-1.00,1.83,3.66,34.36,-10.11,4.04,47.33,2
0.04,0.11,-0.99,1.89,3.85,2.69,-10.97,3.55,47.51,2
0.02,0.11,-1.02,-8.73,18.25,0.00,-11.88,4.15,48.52,2
0.03,0.09,-1.00,-2.14,-7.39,16.05,-12.66,4.60,48.85,2
0.02,0.08,-1.00,-2.44,-3.17,35.40,-13.11,6.05,47.95,2
0.00,0.07,-1.01,5.86,-4.76,5.37,-13.77,9.12,49.28,2
-0.01,0.05,-0.99,13.98,-0.61,-45.72,-13.34,4.85,50.17,2
0.00,0.09,-0.99,17.82,-13.31,-68.12,-11.76,2.40,49.74,2
0.13,0.15,-0.96,17.21,-27.47,-69.09,-7.92,-1.32,47.89,2
0.14,0.16,-1.01,4.70,17.46,-54.50,-6.24,-2.94,48.74,2
0.10,0.13,-1.00,-1.34,13.98,-60.12,-5.83,-3.76,48.71,2
0.15,0.12,-1.00,0.92,-0.06,-43.76,-4.82,-4.16,48.07,2
0.10,0.13,-1.01,-2.81,-5.25,-27.83,-2.66,-4.80,47.28,2
0.05,0.12,-1.00,8.18,-1.83,-15.20,-2.48,-5.47,48.11,2
0.07,0.09,-0.95,2.26,-11.17,-22.58,-1.55,-6.57,47.22,2
0.16,0.09,-0.97,-18.19,-1.04,-38.64,1.55,-6.62,47.02,2
0.18,0.03,-1.00,-17.70,-2.62,-51.27,3.72,-5.68,46.86,2
0.16,0.00,-0.99,-16.78,-9.89,-6.77,4.90,-4.09,45.70,2
0.10,0.03,-0.99,4.33,-9.77,15.14,5.44,-3.66,47.38,2
0.06,0.08,-0.99,26.55,0.73,14.47,4.63,-4.98,46.22,2
0.15,0.05,-0.94,8.97,-2.32,-5.43,4.87,-6.92,44.84,2
0.16,0.01,-1.01,-10.13,6.47,-16.97,5.69,-7.18,45.20,2
0.21,0.00,-1.01,-9.77,10.44,8.67,6.21,-5.80,45.02,2
0.24,0.06,-1.00,5.80,-0.49,6.23,5.55,-5.29,45.02,2
0.16,0.10,-1.02,1.95,-4.82,-2.14,6.35,-5.64,42.75,2
0.20,0.02,-0.96,-5.49,-8.00,-7.87,6.82,-5.80,43.90,2
0.27,0.03,-1.01,-8.97,10.38,4.76,7.80,-4.35,44.07,2
0.20,0.05,-0.96,0.12,5.62,22.71,7.51,-4.41,44.64,2
0.15,0.11,-0.97,16.66,-4.15,3.54,8.23,-5.60,44.45,2
0.30,0.05,-0.97,-2.44,-10.50,-20.57,8.98,-6.32,43.55,2
0.26,0.06,-0.99,0.18,-9.28,-23.99,11.30,-6.65,42.72,2
0.26,0.05,-0.99,-0.06,-5.74,-23.80,12.56,-6.19,41.89,2
0.28,0.01,-0.96,4.33,6.35,-7.87,13.43,-6.91,42.42,2
0.24,0.02,-0.99,-4.88,14.95,6.41,12.73,-6.82,41.27,2
0.11,0.02,-1.00,6.29,16.24,8.67,11.06,-6.30,42.63,2
0.14,0.03,-0.99,6.65,5.55,2.93,8.23,-7.98,42.94,2
0.19,0.07,-1.00,14.22,2.20,-1.34,8.24,-8.24,42.29,2
0.19,0.11,-0.99,2.87,-0.37,0.67,7.60,-8.83,41.66,2
0.13,0.12,-1.00,15.01,3.97,8.24,6.92,-9.46,41.50,2
0.17,0.11,-0.99,11.41,-5.62,16.97,7.21,-11.63,41.19,2
0.18,0.14,-0.99,5.07,2.38,23.25,5.55,-12.30,40.71,2
0.12,0.19,-0.99,10.13,-4.70,19.17,4.71,-12.92,41.16,2
0.15,0.18,-0.95,0.79,-1.65,10.50,4.27,-14.12,40.19,2
0.20,0.18,-0.96,-3.05,7.08,10.50,2.59,-13.61,40.38,2
0.15,0.20,-0.99,-13.24,1.71,2.50,1.89,-13.11,41.86,2
0.10,0.16,-0.99,-8.85,1.46,18.86,1.15,-12.74,41.19,2
0.07,0.14,-0.97,12.27,12.33,33.81,-1.31,-13.16,40.98,2
0.06,0.15,-0.98,7.08,8.54,23.13,-4.38,-13.73,40.22,2
0.08,0.16,-0.99,-14.77,2.87,9.89,-4.71,-13.34,43.09,2
0.04,0.14,-0.99,-34.18,3.11,19.59,-5.68,-11.73,42.86,2
0.02,0.12,-1.01,-7.57,-1.89,13.85,-6.82,-9.42,45.63,2
0.10,0.06,-0.98,0.67,-1.46,18.31,-7.62,-8.39,47.35,2
0.05,0.04,-1.00,-6.53,-13.00,5.00,-8.58,-7.12,46.59,2
0.01,0.09,-1.04,-16.24,-14.77,-29.42,-6.69,-5.82,48.85,2
0.06,0.14,-1.04,9.40,-4.52,-29.91,-2.98,-6.08,49.68,2
0.10,0.07,-0.94,-2.87,10.01,-3.91,-1.57,-6.14,50.21,2
0.02,0.25,-1.07,10.31,-6.16,-6.65,-1.82,-5.92,49.16,2
0.00,0.19,-0.95,4.03,1.77,4.03,-0.96,-7.18,48.34,2
0.07,0.09,-0.99,-26.37,-1.16,-7.63,-1.90,-7.80,48.22,2
0.14,-0.04,-1.06,-26.49,1.71,-3.91,-1.93,-4.49,50.39,2
0.13,-0.07,-1.03,14.71,-3.11,-22.46,-1.34,-5.16,48.74,2
0.11,0.04,-1.04,28.87,-16.66,-45.41,-0.12,-7.60,48.66,2
0.09,0.07,-1.00,56.34,-2.62,-103.45,4.53,-12.07,44.42,2
0.21,0.09,-0.99,40.04,3.85,-91.67,10.82,-15.84,39.53,2
0.18,0.10,-0.96,15.50,14.10,-26.79,12.38,-16.28,38.60,2
0.18,0.11,-1.00,-28.75,2.75,-41.99,14.26,-16.28,38.23,2
0.22,0.11,-1.04,-25.76,0.49,-34.48,15.21,-12.65,40.27,2
0.17,0.10,-1.00,-2.01,-7.51,-42.91,17.55,-11.44,40.01,2
0.29,0.11,-1.03,23.50,-10.80,-55.85,19.21,-10.90,38.83,2
0.28,0.09,-0.96,-11.29,-6.84,-36.01,22.89,-10.24,36.67,2
0.16,0.04,-0.94,5.31,-1.71,-4.70,24.33,-9.11,35.99,2
0.12,-0.01,-1.00,-26.86,14.16,-9.22,23.27,-7.59,36.66,2
0.12,-0.05,-1.04,0.06,-0.06,3.66,24.23,-6.54,36.57,2
0.12,-0.05,-1.00,-14.10,10.13,12.63,22.97,-6.46,36.08,2
0.12,-0.07,-0.97,-31.37,14.10,31.49,21.37,-6.93,37.67,2
0.19,-0.09,-0.98,-24.78,11.54,39.43,17.96,-5.85,40.67,2
0.16,-0.11,-1.01,-9.77,11.41,50.60,16.47,-5.71,41.59,2
0.19,-0.07,-1.03,3.91,-6.77,43.58,14.22,-6.71,42.04,2
0.18,-0.06,-1.02,16.17,-3.36,14.77,13.55,-6.51,42.66,2
0.13,-0.02,-1.01,34.73,-11.29,-1.53,13.50,-9.28,41.47,2
0.13,-0.02,-0.98,21.67,0.37,-3.85,14.23,-10.38,40.52,2
0.17,-0.00,-1.01,-9.03,-5.19,2.62,14.05,-11.24,39.65,2
0.18,-0.04,-1.02,-30.82,-3.17,26.73,14.17,-9.96,40.61,2
0.16,-0.02,-0.98,-12.94,-6.47,20.75,12.88,-8.72,40.94,2
0.16,-0.05,-0.97,11.17,-8.00,12.88,13.12,-8.29,41.39,2
0.18,-0.03,-0.96,10.93,2.99,8.79,12.54,-10.41,41.14,2
0.21,0.03,-1.01,2.81,3.11,1.28,12.27,-10.55,38.77,2
0.18,0.03,-0.99,16.85,-2.44,10.80,12.15,-11.38,43.52,2
0.16,0.03,-0.96,11.66,8.18,12.76,12.02,-12.60,39.61,2
0.18,0.05,-1.00,-0.73,7.14,12.39,10.53,-13.85,39.54,2
0.16,0.03,-0.98,-11.90,4.03,8.54,9.05,-12.90,39.17,2
0.16,0.05,-1.03,-8.73,5.37,20.51,8.12,-12.38,39.95,2
0.17,0.04,-0.98,11.17,-8.06,32.71,6.81,-12.18,39.89,2
0.17,0.08,-1.00,14.22,-10.31,33.51,5.64,-12.84,40.14,2
0.14,0.09,-1.00,-2.14,-3.11,24.54,4.88,-13.90,39.77,2
0.14,0.09,-0.98,-0.55,2.44,39.86,3.83,-14.14,39.11,2
0.15,0.06,-0.99,-26.61,14.34,40.71,0.81,-13.90,39.98,2
0.11,0.04,-0.99,-22.83,13.43,35.64,-2.95,-11.49,41.78,2
0.09,0.04,-1.03,-3.30,-0.18,17.88,-5.00,-9.18,43.24,2
0.09,0.03,-1.01,7.87,-11.35,-11.78,-5.55,-8.75,43.62,2
0.09,0.03,-1.00,-3.48,-22.89,-92.90,-2.72,-10.03,43.12,2
0.16,-0.06,-0.98,-4.39,-2.26,-69.21,3.19,-9.81,43.24,2
0.14,-0.08,-1.00,-5.43,3.42,-50.54,5.76,-8.47,44.15,2
0.16,-0.14,-0.99,-3.66,8.61,-8.61,6.58,-8.58,43.36,2
0.11,-0.07,-1.04,-16.85,-8.97,7.02,6.43,-8.02,44.74,2
0.14,-0.10,-1.00,6.35,-12.08,37.29,7.32,-7.09,45.34,2
0.17,-0.11,-0.98,-3.91,3.48,60.55,4.74,-6.79,46.70,2
0.07,-0.02,-0.98,-0.85,22.03,84.41,3.21,-5.10,46.44,2
0.14,-0.02,-0.99,15.44,12.39,76.84,-2.92,-3.96,47.29,2
0.02,0.01,-1.03,9.52,4.64,79.96,-7.70,-3.47,47.12,2
0.13,0.06,-1.01,-5.49,-17.27,16.78,-8.51,-2.34,47.96,2
0.16,0.10,-1.01,-12.02,-13.98,6.23,-8.12,-2.53,46.89,2
0.14,0.07,-1.00,-12.39,-14.53,-0.37,-6.60,-0.88,49.72,2
0.12,0.05,-0.99,12.08,-34.36,-53.59,-2.66,-0.56,50.70,2
0.20,0.02,-0.95,6.10,-8.00,-27.47,1.15,-1.98,50.18,2
0.22,0.02,-0.99,-5.07,7.87,-5.86,1.17,-2.58,50.09,2
0.23,-0.01,-0.99,5.13,4.46,-1.04,0.74,-2.27,50.59,2
0.18,-0.01,-0.99,14.40,6.53,-3.78,-0.13,-3.43,49.24,2
0.14,0.03,-0.99,16.97,18.49,1.65,-1.44,-5.51,48.21,2
0.16,0.07,-1.05,-9.83,12.51,29.24,-3.11,-6.02,48.90,2
0.11,0.05,-1.03,-5.86,-5.31,-4.03,-4.92,-5.20,49.73,2
0.15,0.03,-1.01,-9.52,-10.99,-4.33,-2.81,-4.32,49.05,2
0.13,-0.04,-0.99,-11.72,3.17,24.05,-2.82,-3.65,51.07,2
0.17,0.02,-0.99,13.31,-2.99,75.13,-5.08,-2.20,50.01,2
0.14,0.06,-1.04,5.19,6.84,50.78,-7.63,-2.47,50.68,2
0.09,0.07,-1.00,-2.20,11.84,37.84,-10.30,-1.76,50.07,2
0.10,0.09,-0.99,-16.60,13.31,38.64,-11.67,-1.33,48.82,2
0.07,0.05,-1.07,-18.01,-5.92,46.69,-14.67,2.29,50.09,2
0.05,0.06,-1.02,10.74,2.81,40.65,-15.16,4.20,49.71,2
0.06,0.04,-1.01,14.77,2.26,27.53,-17.93,4.30,49.37,2
0.00,0.11,-1.01,3.17,2.75,28.14,-17.52,4.43,48.80,2
0.05,0.12,-1.01,-13.18,-5.19,29.36,-18.77,5.58,49.40,2
-0.02,0.08,-1.00,1.89,-0.18,-2.99,-18.35,6.79,49.39,2
0.02,0.05,-0.99,18.13,2.87,-38.57,-17.63,5.18,48.47,2
0.13,0.12,-0.97,-19.59,-29.42,59.27,-17.98,5.65,49.13,2
0.12,0.09,-1.02,-12.45,-3.05,27.77,-18.01,9.42,48.71,2
0.06,0.08,-1.02,7.69,15.87,-18.80,-18.07,9.51,49.39,2
0.02,0.06,-1.03,19.17,28.20,-105.29,-18.86,4.99,47.66,2
-0.01,0.10,-1.03,14.34,17.46,-143.13,-18.69,2.55,46.58,2
0.04,0.17,-1.02,5.07,10.74,-141.05,-14.05,-4.63,46.22,2
0.02,0.04,-0.98,-24.78,-20.32,-125.79,-7.70,-7.70,45.59,2
0.13,0.00,-1.01,-24.17,-22.03,-61.04,-1.84,-7.26,46.59,2
0.17,-0.02,-1.04,-14.65,-21.79,-55.85,-0.10,-5.85,47.36,2
0.13,0.01,-0.98,39.92,-5.43,5.68,3.45,-6.42,46.97,2
0.19,0.07,-0.95,22.22,-2.08,-10.31,3.03,-9.79,45.29,2
0.06,0.09,-1.03,6.41,1.34,-36.93,4.92,-11.17,45.91,2
-0.02,0.16,-0.98,7.26,30.70,-68.24,5.70,-10.67,44.95,2
0.18,0.10,-0.90,17.82,12.57,-70.07,7.24,-11.28,44.57,2
0.16,0.08,-1.04,-22.09,4.76,-5.92,10.41,-10.74,43.79,2
0.09,0.04,-0.98,-6.35,-4.33,-26.73,10.00,-9.81,45.02,2
0.16,0.02,-0.98,-8.61,1.53,-19.71,10.39,-9.14,44.65,2
0.12,0.04,-1.04,3.78,1.95,-6.65,10.91,-8.91,45.46,2
0.14,0.03,-0.98,5.07,-3.05,-1.34,11.51,-9.22,45.35,2
0.14,0.03,-1.00,-0.31,-2.38,-8.30,11.60,-8.69,46.14,2
0.13,0.03,-1.00,-2.26,-4.94,-11.23,12.51,-8.78,46.77,2
0.12,0.03,-0.98,-0.73,0.92,-15.87,12.93,-7.02,45.79,2
0.15,0.04,-1.01,3.54,0.73,-11.54,13.64,-7.20,44.95,2
0.15,0.04,-1.00,7.26,0.73,-11.11,14.38,-7.78,44.75,2
0.13,0.04,-1.00,3.05,0.43,-18.55,14.88,-7.65,43.46,2
0.14,0.04,-0.98,5.80,3.30,-21.85,16.02,-8.24,42.96,2
0.17,0.07,-1.04,-7.87,9.28,-29.54,16.99,-6.42,43.30,2
0.15,0.07,-0.99,15.14,0.73,-21.55,17.58,-7.37,43.81,2
0.11,0.08,-1.02,11.60,0.55,-25.63,18.35,-7.90,42.49,2
0.12,0.08,-0.97,10.74,-1.10,-21.67,19.75,-8.42,42.00,2
0.15,0.10,-0.99,5.37,2.20,-21.67,20.98,-7.84,40.69,2
0.16,0.10,-1.01,2.69,3.54,-17.21,21.66,-7.87,41.37,2
0.13,0.13,-0.95,-14.10,9.46,-41.02,23.01,-7.60,41.39,2
0.07,0.08,-0.99,0.43,22.46,-31.49,22.97,-4.59,41.59,2
0.09,0.07,-1.01,-0.24,4.03,-46.26,22.88,-2.70,43.20,2
0.08,0.15,-0.97,1.95,-2.69,-40.83,23.57,-1.32,43.32,2
0.06,0.00,-1.02,9.16,1.04,-28.38,25.50,0.35,42.96,2
0.05,0.05,-1.05,-8.24,-11.35,-2.56,26.31,1.49,43.46,2
0.09,0.03,-1.07,-8.24,-3.11,-8.85,27.09,2.08,43.29,2
0.10,0.03,-0.99,-1.16,0.98,-21.85,27.49,2.84,43.42,2
0.09,-0.01,-1.01,-2.81,2.38,-30.27,27.88,4.10,42.88,2
0.09,0.01,-0.95,-12.02,0.98,-33.14,27.72,6.46,42.30,2
0.08,-0.03,-1.01,-4.70,1.89,-20.08,27.28,8.57,43.57,2
0.06,-0.05,-1.00,-2.14,-7.02,-26.67,27.75,9.40,43.15,2
0.08,-0.01,-1.04,15.08,-3.85,-8.06,28.45,10.66,43.86,2
0.09,-0.02,-1.03,5.25,3.66,3.66,28.10,10.30,43.49,2
0.07,-0.00,-1.02,3.42,2.44,-9.22,27.65,10.01,42.44,2
0.08,0.04,-1.01,9.89,-3.30,-24.35,27.43,9.51,44.10,2
0.10,0.05,-1.00,12.94,-13.98,-34.91,29.19,11.07,42.88,2
0.13,0.08,-1.00,1.77,3.54,-17.58,29.76,11.36,41.63,2
0.07,0.05,-1.03,-7.51,-1.65,-6.35,29.46,11.95,42.07,2
0.07,0.02,-1.03,-30.21,0.67,-20.20,29.05,13.67,42.63,2
-0.01,-0.01,-0.96,-14.95,-4.82,-44.07,28.63,16.41,42.96,2
0.10,-0.08,-1.01,2.50,8.73,-20.14,28.50,18.76,41.67,2
0.10,-0.00,-1.01,-0.43,7.81,-14.77,28.20,19.01,43.46,2
0.06,-0.05,-1.03,6.96,1.95,-18.37,27.88,19.29,43.04,2
0.05,-0.05,-0.94,15.26,17.15,-34.36,26.87,20.29,43.77,2
0.02,-0.02,-1.07,7.08,2.38,-37.17,25.15,22.01,43.54,2
0.04,-0.01,-1.05,3.05,11.96,-37.72,23.62,23.03,44.78,2
-0.00,-0.02,-1.02,-8.12,-1.16,-28.20,23.19,23.45,43.80,2
-0.02,-0.08,-1.02,1.04,1.53,-30.76,22.86,25.71,45.01,2
0.03,-0.05,-1.06,-3.54,0.92,-14.47,21.01,26.64,44.08,2
0.02,-0.02,-1.00,-0.24,-1.53,-29.11,20.64,27.75,45.51,2
0.03,-0.04,-0.98,8.06,-9.16,-24.05,20.20,27.27,44.15,2
0.02,-0.02,-1.03,-6.29,-2.50,-46.33,19.35,28.47,43.97,2
0.02,-0.07,-1.02,-13.49,3.85,-42.18,18.03,30.68,44.15,2
0.05,-0.06,-1.02,-9.89,5.98,-20.57,16.66,32.35,43.92,2
-0.01,-0.10,-1.03,-0.79,4.88,-9.40,16.21,33.18,44.04,2
-0.02,-0.10,-1.00,11.35,-4.15,-9.22,15.09,32.64,44.38,2
0.08,-0.05,-1.01,-12.08,-2.81,2.20,14.97,32.86,43.51,2
-0.03,-0.14,-1.05,-10.01,-2.75,15.63,15.58,33.54,43.09,2
-0.00,-0.15,-1.02,1.04,-0.37,1.53,15.66,34.13,43.23,2
