Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Posture
0.05,0.01,0.97,-2.01,1.71,0.18,-6.10,27.12,-45.21,1
-0.00,0.04,1.03,4.64,2.26,-1.16,-4.75,26.34,-43.63,1
0.04,0.00,0.99,6.77,-5.98,-10.74,-5.40,25.94,-42.91,1
0.06,-0.03,1.00,-7.69,-6.96,-16.91,-6.74,23.23,-42.02,1
0.02,-0.00,0.99,-12.08,5.13,-17.09,-5.88,21.23,-39.56,1
0.04,-0.02,1.05,2.87,-5.31,-13.85,-6.07,20.45,-39.00,1
0.12,-0.06,1.08,13.79,1.10,-26.86,-5.71,18.73,-35.64,1
0.04,-0.06,1.04,30.58,-7.69,-25.21,-6.31,19.71,-32.18,1
0.02,-0.07,1.00,2.20,17.82,-14.83,-6.25,22.67,-30.25,1
0.06,-0.06,1.00,-20.32,13.49,-6.35,-6.29,24.28,-29.93,1
0.08,-0.07,1.00,-2.26,8.42,-25.57,-5.15,25.00,-28.52,1
0.09,-0.04,0.99,23.25,-8.42,-65.43,-6.53,26.57,-29.80,1
0.07,-0.10,1.00,-15.08,4.82,-37.54,-8.95,27.81,-28.32,1
0.10,-0.07,1.00,-26.43,7.26,-6.10,-8.90,27.14,-28.92,1
0.16,0.00,0.99,-13.06,-16.11,-16.78,-8.74,25.77,-27.22,1
-0.02,-0.09,1.01,11.90,-11.41,-33.39,-12.16,24.63,-26.60,1
0.02,-0.05,0.98,9.95,11.72,-19.78,-13.92,23.33,-26.57,1
0.02,-0.08,0.99,22.03,-13.06,-53.59,-14.39,22.27,-27.37,1
-0.05,-0.05,1.03,9.03,-10.01,-24.17,-16.96,17.20,-27.09,1
0.01,-0.03,0.97,-10.86,0.24,-0.43,-16.37,14.47,-30.71,1
0.02,-0.09,1.00,3.30,5.31,11.23,-14.59,16.03,-35.66,1
0.04,-0.07,0.98,-7.57,0.79,36.25,-14.10,17.20,-38.22,1
0.01,-0.09,0.99,1.71,-6.41,45.78,-13.53,21.00,-39.66,1
-0.00,-0.10,0.98,-9.03,22.40,87.83,-10.38,24.93,-41.85,1
0.06,-0.05,1.01,-8.30,14.40,75.26,-6.96,27.05,-42.08,1
0.14,0.01,0.99,-4.64,6.29,96.19,-4.86,27.43,-42.61,1
0.10,-0.00,1.01,22.03,-13.55,53.28,-3.50,30.29,-42.55,1
0.02,-0.07,1.05,24.17,-27.22,52.49,-2.39,34.48,-42.58,1
0.09,-0.07,1.00,17.27,-6.16,27.16,-1.98,35.95,-42.10,1
0.09,-0.13,0.97,44.80,-0.18,33.57,-0.82,39.05,-41.82,1
0.03,-0.18,1.00,9.16,5.31,55.48,1.10,44.04,-38.71,1
0.06,-0.17,1.01,-33.51,7.32,43.15,4.35,43.07,-39.23,1
0.11,-0.08,0.93,-25.39,-13.18,26.25,5.64,40.76,-38.90,1
0.16,-0.13,1.06,22.83,-20.02,36.80,5.70,39.34,-40.16,1
0.04,-0.15,0.96,-0.85,-2.01,31.07,6.56,40.34,-39.94,1
0.15,-0.12,0.95,-5.55,-2.87,28.26,8.57,40.86,-39.14,1
0.05,-0.14,0.99,-21.12,-5.74,5.86,9.29,40.27,-39.73,1
0.00,-0.13,1.01,7.81,-12.39,66.10,9.75,37.65,-41.47,1
0.16,-0.01,1.06,-29.05,20.26,102.42,12.49,35.96,-40.36,1
0.11,0.19,1.00,-22.03,27.16,60.79,16.98,30.24,-41.02,1
0.06,0.06,0.99,-15.44,0.37,32.04,17.76,29.52,-41.82,1
0.19,0.07,1.00,22.46,1.95,25.21,19.34,27.20,-40.93,1
0.26,0.14,0.99,35.64,21.91,-0.24,21.09,30.47,-39.95,1
0.19,-0.11,0.98,10.50,26.18,15.69,21.63,34.31,-37.60,1
0.25,-0.05,1.01,-0.85,3.66,24.96,24.46,33.34,-37.81,1
0.14,0.05,0.97,-2.01,-50.48,75.13,25.16,32.09,-38.12,1
0.06,-0.01,1.06,8.54,-54.32,49.13,21.37,31.07,-39.76,1
0.16,0.02,0.99,3.91,4.09,59.51,20.81,29.44,-39.64,1
0.23,-0.09,1.03,4.27,13.49,60.97,21.63,28.96,-39.82,1
0.20,0.05,0.95,18.31,3.85,49.68,24.34,25.71,-37.48,1
0.15,0.07,0.98,6.84,9.09,33.20,25.02,24.95,-35.64,1
0.17,0.12,0.96,-5.68,-1.71,45.78,26.98,21.86,-34.45,1
0.11,0.09,1.01,3.91,-21.97,22.71,26.48,22.20,-34.74,1
0.09,0.07,0.95,2.08,-28.32,21.00,25.22,20.43,-35.39,1
0.16,0.03,0.99,-1.59,-23.01,27.95,22.20,19.69,-38.04,1
-0.05,0.08,1.04,-7.14,-49.01,21.79,18.95,19.46,-38.32,1
-0.11,0.09,1.04,-3.42,-14.47,9.58,17.87,18.80,-38.49,1
-0.05,0.01,0.99,1.04,-18.68,16.60,17.26,18.13,-39.00,1
-0.05,-0.06,0.84,-7.08,-34.61,9.83,16.66,16.69,-39.89,1
-0.19,0.13,0.97,10.50,-42.54,21.12,12.51,15.19,-39.83,1
-0.21,-0.03,0.89,104.06,29.79,25.51,10.64,17.40,-40.04,1
-0.14,-0.02,1.03,3.17,18.01,23.01,13.45,20.89,-38.61,1
-0.10,-0.10,0.97,-2.69,2.56,16.66,14.98,20.23,-39.00,1
-0.07,-0.12,1.01,-5.49,-11.35,11.41,14.99,19.58,-38.04,1
-0.14,-0.04,0.95,-1.59,-5.00,-5.31,15.23,18.90,-38.44,1
-0.18,0.00,1.01,-12.39,-1.28,0.92,13.98,17.25,-39.12,1
-0.15,-0.01,1.00,-12.27,7.63,25.63,15.36,16.32,-38.89,1
-0.18,0.01,0.98,16.05,21.55,32.35,16.81,16.14,-39.20,1
-0.06,-0.10,0.97,24.17,-1.16,55.11,17.66,15.05,-39.40,1
-0.10,-0.16,0.91,14.40,-31.86,27.28,17.22,15.64,-38.96,1
-0.15,-0.15,0.98,-23.50,-23.25,13.79,14.76,13.66,-40.98,1
-0.15,-0.10,1.04,-15.93,7.75,26.43,14.05,10.94,-42.05,1
-0.11,-0.09,1.01,6.84,-13.79,28.63,14.20,8.63,-42.94,1
-0.21,-0.12,0.96,-3.05,0.18,22.46,12.33,8.28,-41.80,1
-0.11,-0.12,1.05,-15.50,7.08,4.33,12.70,6.16,-42.54,1
-0.08,-0.11,0.99,-23.38,22.22,7.87,13.39,5.62,-40.61,1
-0.08,-0.06,1.00,-16.54,6.71,-4.09,14.16,4.20,-41.16,1
-0.04,-0.03,0.96,0.55,-2.75,1.04,15.21,3.88,-39.31,1
-0.12,-0.02,0.99,10.07,-7.51,19.10,13.75,4.05,-40.28,1
-0.04,-0.08,0.93,-11.29,-1.46,13.98,13.22,5.26,-38.78,1
-0.20,-0.04,0.94,0.79,-19.41,12.45,12.00,2.81,-38.40,1
-0.22,-0.02,1.01,-7.75,-30.58,-58.65,9.23,3.50,-40.30,1
-0.06,-0.03,1.00,13.06,47.06,-106.93,12.18,5.24,-39.18,1
-0.06,-0.10,0.98,11.41,-10.86,47.79,14.71,6.91,-39.12,1
-0.11,-0.06,1.01,3.60,-10.74,79.90,12.02,5.63,-39.65,1
-0.17,-0.12,0.96,28.20,-11.54,77.27,8.78,5.47,-38.79,1
-0.15,-0.15,1.00,11.17,-21.42,44.13,4.63,7.02,-40.89,1
-0.28,-0.19,0.92,-39.79,-20.87,19.04,3.69,7.15,-41.21,1
-0.19,-0.14,0.99,-27.89,6.77,5.25,1.66,4.97,-41.53,1
-0.11,-0.01,0.97,-20.14,59.45,38.82,2.58,1.46,-39.79,1
0.05,-0.15,1.04,-2.08,52.61,81.67,6.47,1.50,-38.66,1
0.08,-0.10,0.98,-15.99,0.43,19.71,8.23,1.44,-37.84,1
0.01,-0.08,1.00,-15.93,-24.60,5.98,7.65,0.78,-38.60,1
-0.00,-0.06,1.02,-43.64,-8.97,27.47,4.86,-1.42,-38.15,1
-0.06,0.03,0.91,22.52,-23.56,50.42,2.70,-4.11,-37.68,1
-0.08,-0.12,1.04,47.06,-14.53,43.27,-0.66,-2.77,-37.88,1
-0.08,-0.11,0.99,-14.16,23.25,20.08,-3.09,-0.44,-38.57,1
-0.00,-0.01,1.01,-22.95,1.89,33.57,-2.25,-2.88,-37.51,1
-0.03,-0.02,0.99,-15.50,-2.01,29.05,-4.19,-4.64,-36.98,1
0.05,0.02,0.99,2.01,10.31,29.36,-4.11,-4.21,-37.04,1
0.08,0.01,0.98,3.72,0.49,31.43,-5.37,-3.48,-36.74,1
0.01,-0.06,1.05,20.69,6.23,31.19,-5.86,-0.88,-37.43,1
0.08,-0.12,0.99,14.22,-12.45,34.97,-7.78,0.24,-38.51,1
0.01,-0.20,1.06,17.15,-5.31,36.87,-8.47,1.90,-38.51,1
0.04,-0.09,0.96,7.63,-4.21,39.73,-10.27,3.56,-39.21,1
0.07,-0.13,1.04,13.00,4.09,37.17,-11.23,5.29,-38.99,1
0.06,-0.16,1.00,17.94,3.85,8.73,-10.66,6.90,-39.58,1
0.13,-0.20,0.94,9.77,6.23,10.25,-10.16,7.80,-41.26,1
0.08,-0.16,0.94,8.91,9.09,15.38,-7.37,8.29,-41.11,1
0.14,-0.14,0.94,8.18,-6.84,14.04,-7.01,8.91,-41.64,1
0.11,-0.16,0.96,2.93,-9.77,14.65,-7.29,10.58,-40.36,1
0.13,-0.27,0.95,8.97,-5.62,21.48,-7.46,10.78,-40.99,1
0.13,-0.20,1.00,14.95,-10.86,22.83,-7.60,11.66,-42.10,1
0.03,-0.12,0.92,-19.47,-45.47,22.77,-8.76,12.62,-42.48,1
0.00,-0.16,0.98,-3.23,4.39,43.46,-9.64,11.50,-42.92,1
0.04,-0.15,1.01,2.75,16.36,26.25,-9.33,12.02,-42.85,1
0.26,-0.21,0.98,-0.06,27.34,37.35,-8.62,11.27,-45.23,1
0.22,-0.27,1.00,-2.87,-4.09,30.33,-7.13,10.83,-43.43,1
0.26,-0.16,0.98,-12.02,35.46,31.74,-5.11,10.00,-44.13,1
0.19,-0.12,1.00,16.97,-18.49,28.38,-1.33,9.73,-43.08,1
0.23,-0.12,0.91,-0.43,-39.79,25.15,-2.48,11.61,-44.59,1
0.10,-0.22,1.02,1.83,-49.50,23.74,-6.81,12.32,-44.10,1
0.00,-0.06,1.06,-4.46,-21.00,13.67,-8.58,12.76,-45.70,1
0.02,-0.06,1.04,-14.40,-14.10,14.59,-10.05,12.63,-45.81,1
0.03,-0.01,0.98,-5.80,-11.41,25.88,-11.35,12.34,-45.92,1
-0.02,-0.02,1.00,-5.86,-6.96,16.17,-11.74,14.11,-46.15,1
-0.06,-0.05,1.02,-0.31,12.21,17.15,-12.02,13.73,-45.57,1
0.03,-0.15,1.07,17.88,13.12,17.27,-11.54,15.52,-44.97,1
0.05,-0.05,1.02,-18.25,5.31,16.48,-9.20,16.82,-44.49,1
0.05,-0.01,0.96,-4.33,-16.05,35.03,-8.84,17.07,-44.48,1
0.05,-0.06,1.02,0.73,-7.26,45.35,-9.99,17.93,-42.47,1
-0.03,-0.07,1.02,-1.34,-6.29,41.56,-9.90,19.95,-41.74,1
0.06,-0.02,1.02,-11.35,1.28,49.19,-8.67,20.76,-42.05,1
0.00,0.03,0.97,-4.33,-9.34,45.53,-7.19,21.25,-39.27,1
-0.04,0.05,0.97,-3.48,-5.92,38.70,-7.89,21.86,-39.76,1
-0.05,0.04,1.00,6.84,-8.97,47.49,-8.30,23.32,-36.34,1
-0.04,0.00,1.01,17.52,-20.94,29.48,-8.83,23.62,-35.14,1
-0.12,-0.03,0.98,1.28,-7.39,27.65,-9.45,24.63,-32.35,1
-0.11,-0.05,0.99,-4.76,1.89,16.72,-9.40,24.46,-31.19,1
-0.13,-0.04,1.00,-12.21,-9.70,8.30,-8.81,23.80,-29.77,1
-0.11,-0.04,1.00,-1.59,-14.28,11.60,-9.40,21.25,-26.48,1
-0.17,-0.04,1.02,-5.31,-2.99,10.99,-10.60,18.31,-23.08,1
-0.17,-0.02,0.98,7.26,-2.75,15.99,-10.64,15.61,-22.90,1
-0.18,0.01,0.96,-5.43,-2.26,12.15,-12.32,12.02,-24.44,1
-0.12,-0.02,0.98,3.78,16.42,21.24,-13.40,9.79,-28.20,1
-0.07,-0.00,1.01,-10.62,30.82,25.57,-14.58,9.36,-33.28,1
-0.07,-0.01,0.94,-10.93,4.21,13.31,-15.63,10.29,-35.77,1
-0.15,0.08,0.98,-29.05,1.59,-3.23,-16.75,12.23,-39.92,1
-0.08,0.02,1.08,15.50,-0.37,11.41,-15.89,12.17,-41.72,1
-0.04,0.02,1.02,-2.44,9.09,14.04,-16.19,13.87,-43.41,1
-0.03,0.10,0.97,-24.17,19.84,-1.40,-14.36,14.73,-43.65,1
-0.00,0.07,0.99,13.49,-12.76,5.13,-12.56,15.36,-45.20,1
-0.12,0.14,0.95,0.37,13.73,-13.06,-13.27,18.49,-44.78,1
0.03,0.08,0.98,3.85,16.97,-4.58,-10.82,19.92,-45.79,1
0.03,0.08,1.03,3.85,19.47,-9.89,-10.63,20.83,-44.98,1
0.09,0.04,1.02,-6.71,-22.28,-15.01,-9.97,22.55,-47.51,1
-0.02,0.09,0.99,14.40,-15.14,-7.02,-14.12,23.77,-45.94,1
-0.00,-0.01,0.99,35.58,-15.44,-1.40,-15.12,27.87,-45.83,1
-0.12,-0.01,1.00,-8.42,-24.84,19.53,-16.30,28.64,-42.99,1
-0.14,-0.01,0.99,10.44,0.55,54.38,-17.47,29.80,-43.97,1
-0.05,-0.06,1.00,0.92,14.40,47.49,-17.52,32.92,-42.40,1
-0.17,-0.02,0.90,-21.24,17.15,41.20,-15.48,32.07,-41.67,1
-0.03,0.04,0.95,-17.33,1.89,8.97,-14.42,31.79,-44.19,1
-0.03,0.06,1.03,-5.92,38.45,-32.29,-13.66,29.42,-45.35,1
-0.04,0.06,0.99,22.16,-26.43,-35.83,-14.40,29.83,-44.25,1
-0.05,-0.01,1.02,15.20,-12.45,-14.71,-16.38,30.97,-42.65,1
-0.06,-0.01,0.99,17.15,20.08,1.28,-17.04,31.51,-42.58,1
-0.06,-0.05,1.00,10.93,26.73,75.50,-15.04,33.35,-44.37,1
-0.03,-0.06,1.02,-12.63,17.15,57.13,-11.50,35.77,-44.27,1
0.03,0.01,0.99,-3.97,-5.37,11.90,-10.29,35.46,-44.70,1
0.04,-0.03,1.02,3.11,2.44,2.20,-10.38,35.47,-42.40,1
0.06,-0.00,0.95,1.22,9.22,-7.08,-10.58,36.28,-44.29,1
-0.01,-0.05,0.98,15.26,12.63,-74.58,-12.06,37.04,-41.60,1
-0.02,-0.05,1.03,-23.99,11.05,-22.71,-12.81,36.50,-42.93,1
0.14,0.01,0.98,-28.87,29.66,-18.07,-13.79,34.27,-43.62,1
0.13,-0.01,0.98,-28.02,7.02,-33.69,-11.87,31.24,-43.73,1
0.13,0.12,1.00,-12.57,-3.36,-23.68,-13.04,27.00,-44.10,1
0.10,0.07,0.96,58.04,-49.44,-6.90,-14.88,27.28,-43.99,1
0.05,-0.06,1.02,42.30,-29.66,23.25,-18.98,32.82,-40.31,1
-0.01,-0.10,1.05,-20.63,1.46,44.13,-20.64,36.46,-36.95,1
0.02,-0.00,0.94,-25.45,2.87,50.54,-18.99,36.99,-38.04,1
0.13,-0.08,1.04,3.85,-31.74,19.53,-18.04,37.90,-38.12,1
0.03,-0.07,0.99,-28.02,-10.38,30.33,-19.93,39.38,-36.85,1
-0.12,0.04,0.98,-18.55,3.30,21.67,-19.23,37.95,-37.17,1
-0.05,0.01,1.01,-2.26,17.76,5.49,-19.81,37.33,-39.73,1
-0.03,-0.03,1.04,-0.43,30.46,2.50,-18.97,36.99,-39.22,1
-0.01,0.02,0.98,42.85,-19.29,8.61,-16.53,36.47,-40.64,1
-0.03,-0.10,0.99,5.92,16.24,29.79,-16.47,40.65,-38.57,1
0.09,-0.11,1.04,11.90,5.31,26.00,-14.32,41.49,-39.58,1
0.08,-0.07,1.02,-17.76,4.82,-14.10,-11.67,41.49,-39.99,1
0.11,-0.03,0.98,0.98,-2.62,-26.37,-11.46,39.12,-39.76,1
0.01,-0.08,0.96,36.13,10.38,21.91,-11.74,40.69,-38.40,1
0.09,-0.16,1.00,7.87,23.68,46.20,-7.10,43.33,-38.61,1
0.19,-0.18,0.92,14.22,8.06,9.03,-6.05,43.58,-36.38,1
0.23,-0.19,0.95,-10.86,5.31,24.35,-3.74,43.79,-36.77,1
0.10,-0.11,1.00,1.22,1.89,30.40,-1.22,42.85,-36.62,1
0.24,-0.07,1.04,-16.54,-17.94,-11.17,-1.67,41.92,-35.86,1
0.12,-0.07,0.96,5.62,-23.86,-58.59,-3.54,42.19,-37.08,1
0.11,-0.09,0.94,26.18,-2.81,-39.61,-7.40,42.72,-35.41,1
0.10,-0.10,0.99,-16.11,15.08,-9.34,-7.63,43.24,-35.68,1
0.07,-0.14,1.01,-5.25,12.45,-7.08,-7.93,42.88,-36.23,1
0.13,-0.10,0.99,21.61,-17.09,-56.82,-8.29,42.21,-36.77,1
0.29,-0.18,1.03,3.17,20.02,-73.43,-13.72,43.18,-34.19,1
0.05,-0.03,1.01,-61.52,23.62,-60.36,-14.15,38.56,-37.62,1
0.09,-0.06,1.00,-37.66,-17.82,-10.86,-16.10,34.36,-36.93,1
0.04,-0.03,1.00,-20.81,3.66,-45.10,-16.85,32.65,-38.82,1
0.06,0.05,0.99,66.59,-24.48,-19.78,-18.38,28.77,-39.94,1
0.16,0.06,1.05,-0.55,22.22,8.36,-19.17,29.65,-38.95,1
0.07,-0.04,0.95,1.71,7.26,-7.75,-18.66,30.57,-37.40,1
0.10,-0.06,1.00,3.23,1.95,-7.81,-16.99,31.56,-39.11,1
0.14,-0.04,1.00,-19.23,1.28,8.61,-17.19,30.71,-39.81,1
0.10,-0.01,0.97,29.54,-2.01,49.19,-17.40,31.65,-38.83,1
0.15,-0.04,1.04,7.26,23.99,31.07,-16.42,33.64,-39.61,1
0.11,-0.06,0.99,12.27,14.40,68.30,-14.87,35.25,-39.26,1
0.22,-0.12,0.98,40.53,18.62,52.67,-11.33,39.06,-38.24,1
0.28,-0.11,1.00,33.87,-7.69,34.73,-8.92,43.40,-37.33,1
0.18,-0.11,0.95,5.43,8.61,39.18,-8.79,44.47,-36.13,1
0.20,-0.13,0.92,-0.92,12.21,27.10,-6.32,44.75,-35.69,1
0.15,-0.13,0.93,-2.93,19.04,28.69,-3.38,45.61,-36.08,1
0.29,-0.07,0.92,-24.60,1.71,10.86,-1.03,43.04,-37.06,1
0.29,-0.10,0.96,14.77,-5.37,24.78,0.02,43.53,-37.65,1
0.29,-0.11,0.92,8.48,-17.15,49.56,0.43,45.29,-36.93,1
0.27,-0.08,0.97,5.92,-22.58,49.56,1.25,45.89,-37.56,1
0.25,-0.07,1.00,-14.04,-34.00,39.79,1.45,46.33,-38.49,1
0.17,-0.02,1.00,-7.20,-14.77,16.42,0.51,45.79,-37.68,1
0.15,-0.06,0.96,-7.39,18.07,-36.74,0.71,46.51,-38.44,1
0.22,-0.09,0.98,-2.08,-25.15,-22.16,-2.88,46.41,-38.43,1
0.18,-0.05,1.00,0.67,-16.17,47.73,-2.97,45.09,-39.58,1
0.09,0.03,1.00,-20.81,9.34,57.86,-2.51,45.43,-39.61,1
0.15,-0.00,1.01,-2.62,8.42,56.76,2.48,42.92,-40.54,1
0.11,0.02,1.00,12.02,-11.29,4.39,3.47,42.90,-41.37,1
0.09,0.02,0.94,4.52,2.20,11.41,2.31,43.54,-40.32,1
0.11,0.05,0.98,1.34,-5.74,32.35,3.34,43.23,-40.08,1
0.17,0.06,0.96,23.68,4.64,36.13,5.10,42.87,-39.93,1
0.10,0.01,0.97,-1.28,-21.48,18.92,6.15,44.27,-38.39,1
0.08,-0.04,1.07,-0.61,-14.95,16.05,5.07,43.71,-39.26,1
0.00,0.05,0.94,-9.70,5.49,37.54,5.27,42.96,-41.37,1
0.16,0.01,0.98,-4.27,17.76,54.75,9.62,43.25,-39.75,1
0.16,0.02,1.00,-2.20,12.94,29.30,12.46,41.36,-39.92,1
0.19,0.01,0.99,-6.71,-2.87,4.70,13.83,41.04,-38.62,1
0.16,0.06,0.98,10.80,6.65,-1.53,13.64,40.47,-39.07,1
0.14,-0.02,0.98,29.85,9.89,13.00,14.64,41.59,-38.65,1
0.12,-0.07,0.96,1.53,-2.38,23.38,16.00,42.66,-36.91,1
0.24,0.05,0.95,-19.96,-15.32,15.81,16.20,41.14,-37.66,1
0.22,0.05,0.97,-3.97,-4.33,35.58,15.92,40.09,-38.81,1
0.18,0.03,0.95,44.80,-4.09,21.48,16.28,39.26,-38.21,1
0.07,-0.05,1.01,-3.30,-15.56,-0.49,15.59,40.11,-38.78,1
0.13,0.02,1.00,3.72,3.05,9.09,14.75,40.83,-39.33,1
0.06,0.01,1.00,-0.12,-27.65,-30.27,14.99,40.08,-39.92,1
0.06,0.00,0.99,-5.98,-19.65,-45.59,11.78,40.92,-38.67,1
0.04,0.00,0.98,6.90,-20.75,-58.47,7.68,41.54,-39.43,1
-0.05,-0.02,1.00,12.08,-5.92,-41.08,5.04,42.36,-39.69,1
-0.06,-0.07,1.00,24.41,-2.81,-46.14,2.29,45.09,-38.87,1
-0.05,-0.10,1.00,15.99,-17.15,-78.55,-1.56,46.62,-37.33,1
-0.08,-0.11,0.96,4.76,-3.60,-66.96,-7.18,47.00,-36.04,1
-0.06,-0.04,0.94,-20.20,36.44,-45.23,-7.69,46.39,-36.44,1
-0.03,-0.07,0.98,8.18,16.42,-57.37,-8.02,44.08,-37.74,1
0.06,0.00,1.04,-6.47,25.94,-61.77,-8.04,43.12,-37.40,1
0.07,-0.07,0.99,15.50,27.10,-53.77,-8.09,42.60,-37.43,1
0.09,-0.25,0.91,-14.16,-17.33,-90.27,-9.09,42.49,-38.59,1
0.05,0.07,0.99,-66.28,-29.48,-72.81,-14.29,37.84,-37.99,1
-0.05,0.01,1.07,12.27,-9.46,-17.94,-19.27,33.28,-38.53,1
-0.01,0.05,1.00,-1.65,14.34,-39.31,-19.80,31.26,-39.94,1
-0.03,0.05,1.05,33.08,-0.98,-37.48,-19.81,30.13,-40.08,1
0.04,-0.07,1.04,13.85,3.60,-18.19,-19.47,32.87,-38.89,1
0.06,-0.08,1.02,-7.57,-10.01,-13.31,-20.34,33.08,-38.44,1
-0.11,0.02,0.96,4.03,9.22,-79.96,-21.69,31.64,-38.94,1
0.07,0.00,0.95,13.85,21.67,-53.83,-21.22,30.52,-38.54,1
0.04,-0.05,1.03,-15.32,-11.17,-38.88,-21.63,28.42,-38.99,1
0.03,0.02,0.97,11.96,-19.23,-47.18,-22.50,25.59,-39.49,1
-0.04,-0.02,1.00,-5.55,-30.03,-58.53,-26.43,23.83,-37.35,1
-0.06,-0.02,0.99,-4.39,-16.42,-46.02,-26.93,21.94,-37.12,1
-0.01,0.01,1.00,-15.20,47.79,-60.49,-27.45,18.92,-37.52,1
0.10,-0.07,1.05,-39.86,25.09,-114.75,-21.57,13.32,-40.97,1
0.06,0.07,0.98,26.31,-14.22,-48.28,-20.65,9.11,-40.72,1
0.00,-0.03,1.01,24.90,-7.08,-33.69,-21.62,10.57,-39.84,1
0.06,-0.04,1.00,-12.27,1.59,-56.09,-20.42,10.62,-39.58,1
0.00,-0.18,1.00,38.76,-24.17,-43.40,-20.51,9.12,-40.00,1
0.03,-0.07,0.97,-29.30,20.20,-31.86,-19.23,8.83,-40.87,1
0.07,0.04,1.02,-26.37,22.09,-26.25,-17.71,6.36,-40.73,1
0.02,-0.04,1.19,12.94,9.95,-9.46,-15.83,4.85,-41.59,1
0.15,0.08,0.84,-21.12,-0.24,-20.94,-12.98,1.87,-39.51,1
0.12,0.01,0.99,8.48,-3.36,-21.48,-12.55,2.81,-41.67,1
0.10,-0.04,0.95,24.78,-24.05,-28.87,-13.11,3.77,-41.76,1
0.03,0.08,0.91,8.06,-24.66,-16.24,-14.23,3.85,-42.40,1
0.14,-0.11,0.96,-4.03,-12.51,-21.30,-15.60,3.86,-41.27,1
-0.15,0.05,1.00,-4.09,-3.23,-8.54,-16.44,5.09,-40.00,1
-0.01,-0.06,0.99,10.99,-16.17,-39.61,-17.00,3.58,-41.05,1
-0.00,-0.07,1.00,-2.32,19.84,-46.39,-16.52,2.80,-38.75,1
-0.02,-0.00,0.98,-3.11,42.18,-32.65,-12.49,0.62,-41.49,1
0.13,-0.04,0.98,-22.64,12.51,-39.86,-9.89,0.34,-41.76,1
0.13,-0.04,1.04,8.85,24.29,-26.12,-6.88,-1.70,-42.04,1
0.09,-0.11,1.00,4.70,0.61,-30.88,-5.74,-2.16,-42.42,1
0.03,-0.12,1.04,-3.48,-3.85,-23.38,-4.36,-1.84,-43.76,1
0.05,-0.08,1.03,-45.47,-27.10,-49.32,-4.65,-2.75,-42.20,1
-0.02,-0.00,0.93,-23.74,-9.40,-45.96,-4.47,-6.85,-41.48,1
0.03,0.07,0.88,-18.19,5.13,-30.70,-2.75,-9.48,-39.71,1
0.11,-0.00,1.12,21.12,33.26,-40.89,3.15,-9.58,-40.49,1
0.10,0.03,0.98,-24.66,-10.74,-18.07,4.82,-10.35,-38.53,1
0.09,0.11,1.07,-0.18,-37.84,-27.47,4.98,-10.97,-39.55,1
0.04,0.00,0.99,2.26,-8.48,-14.89,4.93,-10.56,-40.03,1
0.08,-0.14,1.00,0.06,10.80,-21.30,4.36,-10.75,-38.65,1
0.06,-0.12,1.27,23.07,26.49,-20.63,5.48,-9.55,-40.42,1
0.12,-0.01,1.01,22.34,-18.92,-33.75,8.12,-7.81,-41.65,1
0.05,-0.11,0.99,-1.65,-30.76,-29.72,8.50,-6.01,-44.48,1
-0.03,-0.06,0.98,11.60,-18.37,-35.71,7.19,-6.45,-45.02,1
-0.04,0.00,1.04,0.55,-11.84,-13.43,8.54,-5.91,-45.18,1
-0.03,-0.10,0.94,-5.37,-2.20,-15.32,8.67,-6.15,-45.81,1
-0.09,0.00,1.00,-7.87,22.16,-43.82,9.61,-7.26,-42.20,1
0.04,-0.07,0.96,4.64,81.42,-101.38,15.45,-5.35,-40.83,1
0.04,0.05,1.11,3.91,-9.77,27.77,19.01,-4.75,-38.50,1
0.04,0.02,1.02,22.03,-26.37,8.54,18.58,-5.75,-37.87,1
0.15,-0.21,0.90,49.99,3.91,-75.68,18.41,1.17,-40.63,1
0.07,-0.14,0.93,0.92,-4.09,-21.00,19.14,2.49,-39.64,1
-0.02,-0.05,0.99,8.85,-10.25,-21.00,18.97,2.12,-38.94,1
0.10,-0.04,0.98,-2.44,-13.00,-13.61,17.97,2.83,-40.34,1
0.02,-0.09,0.98,10.80,24.60,-69.70,19.35,4.53,-42.14,1
-0.02,-0.05,0.95,-40.77,-18.01,-50.66,20.29,5.86,-41.02,1
0.00,-0.06,0.98,-7.39,20.02,-58.47,20.57,5.82,-40.33,1
-0.08,-0.05,1.03,5.62,-22.09,-31.74,22.06,8.58,-40.09,1
-0.01,-0.06,1.04,6.84,-0.79,-46.33,21.17,11.79,-40.38,1
-0.10,-0.05,0.97,-13.61,-0.73,-25.02,21.62,11.96,-40.19,1
-0.08,0.02,1.01,-23.80,-10.13,-28.50,20.84,11.99,-40.15,1
-0.09,0.04,1.05,0.24,-20.45,-16.36,20.00,10.95,-42.50,1
-0.08,-0.01,1.00,8.00,-23.13,-34.06,18.02,13.15,-43.30,1
-0.15,0.04,1.05,12.70,0.06,-24.11,18.19,15.06,-43.03,1
-0.10,0.03,0.97,-20.08,11.29,-32.59,17.99,15.93,-44.13,1
-0.11,0.03,0.96,-21.79,19.35,-85.21,18.93,15.81,-43.68,1
-0.10,0.07,0.97,10.19,-16.91,-50.60,19.42,17.66,-42.16,1
-0.16,0.04,1.01,20.26,-24.23,-43.58,18.58,19.04,-43.82,1
