Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Posture
-1.16,-0.73,-0.64,24.41,379.64,5.62,-32.85,48.21,3.80,5
-0.36,-0.58,-0.05,-146.73,301.94,-145.02,-24.89,43.87,-19.70,5
-0.97,-0.51,0.39,-88.32,135.25,-48.95,-17.61,29.63,-31.23,5
-0.60,-0.36,0.51,-48.58,-37.29,83.13,-12.54,26.01,-34.67,5
-0.91,-0.82,0.96,-22.52,137.27,28.02,-12.56,27.65,-34.50,5
-0.10,-0.42,1.07,-128.97,195.98,88.32,4.16,21.91,-36.15,5
0.16,-0.33,1.00,-173.71,193.66,111.76,21.96,8.67,-30.13,5
0.34,-0.06,1.03,-138.37,190.31,13.06,33.25,-3.19,-11.44,5
0.96,0.23,0.89,-127.99,47.79,93.51,34.61,-6.71,-6.51,5
0.58,0.60,0.15,156.01,95.95,63.90,30.41,-13.13,3.48,5
0.69,0.24,0.45,121.15,174.01,37.11,26.88,-17.00,1.28,5
0.63,-0.07,0.81,282.23,-20.57,-117.25,26.68,-15.12,-5.00,5
1.37,-0.69,1.21,199.04,-131.23,-337.83,30.15,-4.20,-16.20,5
0.54,-1.32,1.00,119.63,-174.44,-36.13,25.44,22.41,-27.87,5
-0.15,-0.48,0.57,63.35,-176.03,-256.59,9.57,33.58,-33.64,5
-0.47,-0.50,-0.09,79.28,-204.10,-155.46,-15.08,38.75,-30.24,5
-1.09,-0.94,-0.08,42.91,-43.03,-190.55,-28.81,36.61,-21.20,5
-0.97,-0.49,0.16,143.01,-16.42,-109.19,-31.38,33.54,-21.06,5
-0.94,0.06,0.25,-5.00,36.74,-157.90,-35.83,28.38,-19.35,5
-0.92,0.60,-0.13,-19.96,-23.44,-22.95,-35.99,17.40,-18.21,5
-1.06,0.00,0.31,-21.79,-67.32,47.30,-36.15,21.55,-16.99,5
-0.55,1.17,0.51,19.23,-18.62,34.36,-37.82,22.06,-16.27,5
-0.90,-0.27,0.08,-147.46,215.64,122.68,-37.98,24.57,-16.13,5
-0.80,-0.10,0.10,-28.69,116.33,99.85,-28.12,24.54,-26.25,5
-0.56,-0.50,0.64,-22.52,314.39,71.78,-8.47,28.49,-33.22,5
-0.07,-0.44,0.69,-26.31,356.87,-26.73,5.97,26.99,-34.83,5
0.22,-0.47,0.33,-60.18,637.82,-64.39,34.88,28.37,-14.69,5
1.02,-0.27,-0.16,-73.85,351.68,-59.94,38.28,25.68,18.69,5
1.12,-0.23,-0.50,253.36,217.41,-37.78,25.15,22.56,38.56,5
0.94,-0.13,-0.66,30.03,50.78,-7.81,18.12,13.23,42.76,5
0.84,-0.39,-0.53,94.60,-137.33,-121.40,17.82,11.07,41.67,5
1.10,-0.33,-0.49,-114.32,-184.81,-11.78,33.70,22.23,29.98,5
0.63,-0.51,0.25,-132.32,-270.39,15.26,41.58,23.01,10.23,5
0.47,0.05,0.36,-184.33,-167.54,10.80,42.38,19.93,-0.38,5
0.35,0.02,0.75,-131.10,-399.29,50.42,37.70,16.50,-15.53,5
0.01,-0.66,1.77,106.26,-159.85,-176.21,18.70,10.93,-32.03,5
-1.32,0.37,0.90,-37.29,-261.17,54.08,-3.02,5.37,-33.89,5
-0.75,0.54,0.50,-128.72,-22.58,-63.48,-10.58,3.54,-32.39,5
-0.60,0.54,0.16,-185.49,-5.37,-212.71,-9.58,-7.69,-24.85,5
-0.17,0.91,0.10,-19.17,108.64,-67.14,7.23,-17.65,-17.00,5
-0.26,0.99,0.08,-35.89,118.10,-80.87,11.83,-19.59,-10.56,5
0.12,1.09,0.40,-28.69,141.30,-168.15,20.83,-18.21,-5.86,5
0.30,0.72,0.10,96.92,-17.33,-292.85,35.74,-4.26,-3.91,5
0.62,0.12,0.22,-4.27,101.62,-302.25,42.29,18.16,-2.19,5
1.25,-0.10,-0.14,28.63,26.92,-374.02,33.15,45.02,4.70,5
0.86,-0.57,-0.14,19.29,5.86,-246.46,23.43,54.38,8.09,5
0.91,-1.08,-0.15,169.62,-10.99,-159.24,6.86,60.63,14.33,5
0.31,-0.84,-0.40,142.03,19.59,-207.09,-5.71,57.10,26.46,5
0.02,-0.70,-0.74,210.33,118.71,-212.40,-22.91,38.33,36.69,5
-0.44,-0.41,-0.78,163.70,146.85,-230.83,-29.65,28.83,35.62,5
-0.39,0.01,-0.75,51.33,169.13,-45.65,-35.39,6.54,27.99,5
-1.41,-0.64,-0.47,-12.02,44.43,72.88,-44.73,15.42,16.74,5
-1.09,0.11,-0.84,-23.56,40.22,105.96,-46.84,24.37,11.00,5
-0.69,-0.15,-0.47,221.13,130.00,77.70,-47.19,25.70,8.74,5
-0.87,-0.26,-0.41,-34.79,189.58,77.15,-47.00,30.08,0.10,5
-0.99,-0.46,0.31,-221.31,284.24,-19.23,-39.60,28.11,-21.56,5
-0.77,-0.10,0.30,179.02,51.21,-9.58,-27.37,23.00,-31.01,5
-1.01,-0.18,0.55,-10.99,-149.90,-121.83,-31.82,28.86,-27.44,5
-1.14,0.16,0.11,-55.54,248.84,-464.23,-37.06,10.73,-23.67,5
-0.18,0.58,0.37,-58.35,-27.04,-211.43,-6.75,-9.86,-28.25,5
-0.03,1.46,0.15,-183.84,-72.08,-43.58,-6.03,-19.15,-16.48,5
-0.44,0.19,-0.47,86.67,-136.41,-80.63,0.23,-22.33,-7.14,5
-0.96,0.26,-0.08,223.08,120.85,-261.05,6.85,-22.74,-5.86,5
1.20,1.16,0.16,522.40,-251.71,124.39,22.18,-15.67,-17.44,5
0.37,0.84,1.06,213.87,141.11,27.28,14.83,4.86,-34.38,5
-0.42,-0.05,1.07,170.29,0.67,-0.67,10.34,21.30,-36.82,5
0.44,0.53,1.08,39.12,40.53,-55.66,9.07,27.06,-36.24,5
-0.11,0.12,0.51,190.12,3.36,7.14,4.87,36.23,-34.84,5
0.20,-0.24,1.39,138.12,181.03,139.53,9.42,45.08,-29.03,5
0.07,-0.98,1.29,465.27,326.23,246.58,26.81,52.64,4.92,5
0.02,2.51,-0.19,845.15,213.99,629.88,34.02,28.06,31.60,5
0.46,0.64,-1.30,116.21,88.38,-298.28,22.63,-13.59,28.48,5
0.84,-1.86,-0.91,238.22,-95.03,-225.71,35.68,0.15,22.74,5
0.49,-0.64,0.60,53.89,15.87,-98.14,40.58,1.17,11.23,5
0.76,-0.45,-1.27,-25.82,239.07,-64.82,39.34,6.88,19.92,5
0.38,-0.83,-0.12,-133.00,36.56,81.91,29.75,10.88,34.89,5
-0.04,-1.19,-1.18,-315.00,61.65,-25.94,20.97,18.90,42.92,5
0.10,-0.49,-0.65,-104.86,81.85,27.10,14.81,37.21,39.37,5
-0.25,-1.16,-0.44,-61.16,-12.02,46.26,14.12,44.60,34.79,5
0.17,-0.94,-0.49,91.06,41.14,5.31,16.94,41.94,35.12,5
0.59,-0.50,-0.88,186.40,-72.45,18.07,16.16,33.29,40.66,5
0.58,-0.16,-1.05,733.76,-207.76,3.11,33.29,-7.40,21.11,5
0.61,0.45,-0.66,225.52,-82.03,24.41,32.92,-11.07,14.58,5
0.85,0.71,-0.58,134.58,-58.65,-23.56,32.28,-11.49,-7.96,5
0.97,0.51,0.39,232.36,-49.80,-35.46,32.54,0.05,-20.74,5
0.38,0.46,0.05,280.33,-121.58,38.33,26.14,9.47,-28.96,5
0.41,-0.00,0.01,136.35,-77.64,-13.12,22.40,20.01,-31.81,5
0.09,-0.09,2.62,128.72,-115.48,111.51,16.47,38.04,-29.88,5
-0.04,0.98,1.12,252.99,387.51,327.58,28.67,36.21,-20.36,5
-1.38,1.90,-0.20,150.27,742.98,-5.98,39.49,26.55,18.57,5
-1.51,2.35,-2.77,1180.85,586.98,-407.35,1.61,-22.89,21.57,5
0.27,0.42,-2.51,-527.59,603.21,-370.67,15.66,-22.89,-8.00,5
-0.56,-1.60,-1.08,-610.90,-296.39,-493.47,38.62,7.52,18.91,5
-3.97,2.70,1.20,-560.42,128.23,1044.80,32.95,-12.08,-0.18,5
-2.06,0.76,0.78,282.65,697.75,1063.90,4.31,0.73,-33.94,5
-4.00,0.25,0.37,96.19,70.98,932.31,-2.08,4.09,-36.27,5
-3.23,2.99,1.15,-188.72,477.42,-22.83,-7.50,11.62,-34.95,5
-1.16,3.04,0.74,-221.80,-108.58,28.63,0.56,22.81,-36.95,5
-2.58,-0.19,0.44,57.68,-299.68,-927.80,-12.05,37.23,-33.84,5
-1.19,0.65,0.96,-79.59,-297.24,-100.10,-38.92,12.95,-22.77,5
-1.16,0.15,0.44,-53.83,75.62,246.70,-45.70,9.47,-6.70,5
-1.23,0.44,0.09,-184.33,238.95,-127.87,-41.16,18.35,-19.42,5
-1.04,-0.12,0.67,34.00,102.48,103.58,-32.35,4.39,-24.67,5
-0.52,0.32,0.53,-214.90,167.18,-90.45,-22.46,11.78,-33.70,5
-0.54,0.43,0.59,183.23,71.66,65.55,-2.50,16.22,-39.48,5
-0.34,-0.10,0.85,78.67,-49.01,134.83,-0.77,24.32,-38.13,5
-0.37,-0.34,0.93,-54.02,-138.31,97.96,-10.50,26.59,-36.84,5
-0.59,-0.53,0.56,-15.50,-50.60,25.94,-12.11,27.17,-36.51,5
-1.00,-0.22,0.62,-16.30,30.58,-38.45,-15.73,24.84,-36.08,5
-0.74,0.04,0.82,-0.61,-0.55,4.46,-8.96,22.71,-37.54,5
-0.70,0.17,0.61,-51.45,-17.21,-42.60,-11.88,17.03,-36.08,5
-0.53,-0.04,1.00,-139.04,207.82,51.76,1.34,11.36,-36.80,5
-0.19,0.05,1.06,20.57,211.49,38.21,12.35,11.10,-35.07,5
0.05,0.19,0.91,-154.36,304.20,288.88,26.09,-0.83,-23.23,5
0.42,0.39,0.90,8.06,84.72,58.72,26.07,-12.10,-14.45,5
0.17,0.83,0.05,196.96,242.31,-143.01,31.69,-10.62,-6.56,5
0.78,0.23,0.35,50.35,406.62,108.40,34.33,-10.74,1.89,5
0.87,0.74,-0.15,164.73,207.52,119.57,26.21,-14.72,20.31,5
0.45,0.36,-0.21,-42.72,54.81,-46.20,20.43,-19.13,18.88,5
0.80,0.58,-0.18,-205.93,-40.95,-12.45,23.75,-12.92,27.03,5
0.69,0.21,-0.74,-157.29,65.67,2.32,22.63,-6.46,34.14,5
0.78,0.24,-0.72,158.94,223.82,-37.66,14.55,-2.01,41.35,5
0.26,0.72,-0.54,235.35,115.78,-27.47,2.29,-15.37,32.87,5
0.58,0.29,-0.73,-68.42,-2.44,-103.03,8.22,-17.46,30.75,5
0.75,0.43,-0.73,28.81,-7.51,40.95,11.76,-13.60,33.11,5
0.84,0.43,-0.58,62.38,50.78,-137.02,11.65,-14.32,32.12,5
0.47,0.04,-0.78,73.73,89.84,-57.62,13.57,-15.05,30.52,5
0.40,0.63,-0.70,35.03,204.71,14.34,5.93,-13.77,33.73,5
0.19,0.40,-0.66,104.31,-5.68,1.65,5.32,-20.57,25.43,5
0.44,0.53,-0.58,104.00,95.83,-52.25,2.99,-23.90,17.29,5
0.08,0.77,-0.52,120.18,45.65,-21.30,10.02,-24.57,-2.56,5
-0.16,1.16,0.07,135.25,74.46,0.24,7.59,-23.58,-10.24,5
0.05,0.76,0.14,141.17,94.60,69.46,6.13,-18.04,-20.29,5
-0.11,1.06,0.54,164.98,26.61,132.32,3.21,-9.83,-29.86,5
-0.23,1.52,0.89,159.00,35.95,97.53,-0.17,4.41,-37.68,5
-0.32,0.59,1.23,94.79,112.92,14.83,4.03,11.71,-37.92,5
-0.47,-0.63,1.25,285.34,353.88,-28.99,13.82,23.45,-36.29,5
0.45,-0.85,0.13,70.25,230.96,-24.35,30.42,40.91,-14.47,5
1.63,-0.25,1.01,293.15,-73.36,-81.12,34.51,33.53,-15.76,5
0.38,-0.25,0.51,120.79,-32.10,-253.30,20.20,51.76,-11.05,5
-0.07,-1.29,0.97,-38.45,5.31,-57.07,11.05,57.36,-6.80,5
0.59,0.09,0.54,-594.97,128.85,47.79,13.82,42.90,-26.68,5
0.90,0.65,0.25,-123.84,-21.91,-189.33,22.33,11.94,-31.29,5
0.43,0.75,0.93,88.68,-100.89,-1.04,22.66,8.72,-30.87,5
2.98,1.55,0.00,-92.10,88.50,-39.37,26.97,8.85,-26.62,5
0.99,-0.11,0.45,-111.21,-43.52,-214.90,30.70,8.01,-22.64,5
0.69,-0.14,0.17,-93.51,-227.11,-4.76,24.58,7.10,-27.50,5
0.85,0.32,0.64,82.52,-21.48,87.77,15.17,5.94,-31.81,5
0.10,0.21,0.68,109.92,-145.20,87.59,4.69,13.68,-36.47,5
1.10,-0.10,0.96,-34.42,-75.32,-57.62,0.76,18.24,-36.66,5
0.34,-0.10,1.36,-92.41,-57.86,-190.73,-4.14,12.23,-36.72,5
0.50,-0.05,0.57,73.91,301.51,-613.59,8.84,0.62,-33.14,5
0.87,-0.78,0.28,78.25,38.88,-161.13,28.50,20.67,-28.05,5
0.61,-1.03,0.11,114.26,120.85,-219.67,29.64,27.65,-24.18,5
0.51,-1.35,-0.27,-13.00,-333.31,289.00,28.53,36.08,-19.54,5
-0.18,-0.50,0.32,126.95,-766.17,653.69,-2.81,26.94,-36.16,5
-0.01,-0.12,0.37,-185.61,5.74,210.08,-12.54,37.35,-31.15,5
0.32,0.33,0.91,-112.12,-102.78,165.71,-11.05,27.32,-34.36,5
0.60,0.41,0.71,-143.19,-371.15,-283.87,-21.37,21.85,-32.15,5
0.36,1.36,0.83,139.22,67.93,-551.57,-20.81,-10.16,-19.20,5
0.43,0.64,0.92,76.78,48.52,-451.23,16.03,-8.39,-26.42,5
0.66,-0.27,0.61,129.39,-41.93,-147.28,23.57,2.27,-28.96,5
0.56,-0.52,0.50,46.69,21.85,84.59,22.08,21.06,-31.34,5
0.71,-0.51,0.09,114.44,37.60,-16.91,29.50,18.73,-26.03,5
1.02,-0.31,0.13,135.50,35.16,-98.88,30.27,29.49,-22.47,5
0.61,-0.31,0.04,104.55,52.43,-166.20,29.24,36.28,-18.60,5
0.60,-1.31,-0.12,-268.55,73.73,-65.00,23.24,45.86,-17.35,5
0.43,-0.63,0.40,-65.73,-4.88,14.47,23.08,35.94,-25.51,5
0.42,-0.83,0.76,-208.44,-13.67,84.17,25.70,23.39,-30.74,5
0.54,-0.36,0.56,-417.24,96.68,-18.31,25.44,13.40,-29.36,5
0.47,0.21,0.40,35.46,-72.33,-111.57,30.59,-6.77,-16.70,5
0.83,-0.07,0.86,-127.32,-13.55,-53.16,31.76,-6.85,-13.67,5
0.67,0.22,0.52,-365.97,-82.64,-180.11,34.84,-8.94,-6.38,5
0.80,0.57,-0.06,-287.90,64.33,-148.56,40.38,-2.64,4.43,5
0.94,0.61,0.43,-115.84,-92.35,-93.14,42.44,2.05,5.66,5
0.88,0.61,0.54,-191.22,-36.80,2.26,43.04,4.88,1.70,5
0.55,1.07,-0.04,-45.35,-28.26,87.52,40.33,-0.60,3.19,5
0.49,0.62,0.20,14.53,10.44,57.37,37.16,-6.16,4.77,5
0.35,0.44,0.56,6.84,-27.16,-90.21,38.46,-5.40,1.01,5
0.89,1.15,0.04,39.86,-70.74,-96.25,41.39,2.65,0.63,5
1.02,0.48,0.61,51.51,-133.42,-336.30,42.07,18.19,-7.15,5
0.04,-0.37,1.05,30.94,-106.75,-202.94,27.03,41.44,-17.57,5
1.30,-0.31,0.72,-7.45,-95.46,-152.77,22.00,45.79,-19.70,5
-0.94,-0.73,1.09,-157.35,-137.76,286.25,12.88,45.97,-24.83,5
0.59,0.94,0.78,-346.07,62.13,249.15,17.25,13.45,-34.22,5
-0.33,0.48,0.61,-1.83,-91.86,8.24,13.71,5.62,-35.06,5
0.02,0.31,0.90,44.74,-75.74,-67.08,10.49,6.35,-36.18,5
0.08,0.11,0.30,-167.60,26.49,-74.04,15.56,1.66,-31.29,5
0.08,1.42,-0.17,28.56,324.28,268.80,18.29,-7.21,-25.79,5
0.39,0.46,0.49,-175.05,105.77,-245.24,26.62,-5.90,-20.21,5
0.77,0.32,0.24,-163.64,-2.14,-293.58,40.69,0.82,-4.47,5
1.58,-0.03,-1.07,-354.13,-157.59,-298.40,43.99,14.20,-3.72,5
0.89,-0.57,0.29,-79.16,-107.67,-124.51,36.57,24.61,-18.44,5
1.12,-0.38,-0.58,-4.15,-266.60,94.06,22.41,21.44,-32.29,5
0.79,-0.08,0.90,120.73,-246.70,71.47,5.48,24.29,-38.10,5
0.33,-0.23,0.55,56.40,-256.47,117.43,-2.66,30.31,-38.31,5
0.18,-0.37,0.90,-22.03,-50.54,33.94,-15.23,38.76,-32.50,5
-0.25,-0.34,0.90,-55.97,50.84,-10.50,-16.58,37.63,-32.80,5
0.20,-0.20,0.85,-90.45,25.94,-28.14,-13.87,31.02,-35.84,5
-0.02,-0.13,0.94,-75.62,-281.62,-30.21,-14.61,27.70,-35.90,5
-0.29,0.21,0.43,-115.54,-471.86,-31.43,-35.86,20.42,-21.42,5
-0.71,0.29,0.37,-121.64,-312.81,41.99,-44.56,19.35,11.30,5
-1.00,0.23,-0.56,-130.55,-207.89,80.14,-33.20,30.27,32.75,5
-1.22,0.19,0.43,-146.73,386.47,108.58,-31.88,33.53,32.35,5
-0.68,-0.25,-0.02,-102.60,86.43,21.85,-37.28,42.20,15.11,5
-1.11,-0.23,0.76,-159.67,301.88,-100.77,-36.60,45.59,3.80,5
-0.86,-0.07,0.65,51.21,130.74,-69.46,-36.29,41.36,-13.67,5
-0.58,0.09,0.80,-84.66,92.71,-31.31,-33.63,38.24,-20.10,5
-0.63,-0.03,1.15,-377.87,144.10,-245.73,-26.09,21.89,-31.27,5
0.26,1.03,0.07,-320.92,-70.68,-329.16,-9.01,-15.88,-21.80,5
1.46,0.69,-0.46,-70.50,232.36,-164.98,11.04,-23.97,-5.47,5
0.52,0.75,0.09,99.67,0.12,9.83,15.84,-21.09,-7.62,5
1.01,0.49,-0.18,56.40,-11.41,34.24,17.57,-19.04,-10.77,5
1.02,0.30,0.21,412.11,-50.72,300.84,11.16,-14.67,-22.14,5
0.13,-0.37,1.30,615.84,265.01,580.14,7.70,29.33,-36.08,5
-0.07,0.08,1.07,47.12,-24.54,235.72,26.77,30.46,-25.09,5
0.71,0.39,0.33,193.54,110.96,212.10,32.07,26.89,-22.63,5
0.44,-0.30,0.90,134.22,-250.98,54.75,36.49,25.04,-20.70,5
-0.02,-0.28,0.99,131.04,-194.21,-13.79,25.32,30.44,-30.85,5
-1.09,-1.28,1.46,63.66,59.20,-237.12,18.85,36.78,-30.02,5
-0.07,-0.50,0.88,221.31,139.28,-92.35,18.84,44.19,-24.35,5
-0.11,-0.61,0.68,-13.12,303.89,191.10,18.49,55.93,-5.25,5
0.21,-0.90,0.17,75.87,211.67,-194.03,17.36,56.38,12.65,5
0.60,-0.63,0.65,-96.92,143.92,12.57,8.68,62.01,14.58,5
0.89,-0.64,0.14,255.07,-339.29,392.58,13.15,56.09,18.44,5
0.46,-0.72,-0.64,115.30,-22.95,-52.00,41.10,30.81,14.53,5
0.41,-0.52,-1.74,329.83,-50.78,154.60,36.24,25.45,27.49,5
1.08,-0.04,-0.50,-108.09,-139.28,83.25,40.41,5.33,23.19,5
1.37,0.14,0.02,-511.05,70.74,114.50,41.49,6.77,20.51,5
0.90,-0.18,-0.11,-95.52,-31.07,-48.65,36.01,13.11,28.80,5
0.53,0.56,-0.69,-61.83,-34.18,-66.89,35.79,26.92,28.44,5
0.75,-0.42,-0.07,-167.48,-12.39,-25.21,33.54,36.39,24.98,5
0.83,0.27,0.21,-279.91,-19.84,184.69,36.57,36.58,18.41,5
0.86,0.18,0.21,-4.64,-45.65,24.11,41.88,29.25,11.12,5
0.98,0.10,0.22,35.64,42.54,-42.85,42.43,26.76,11.25,5
0.81,0.25,0.33,-97.11,27.83,-43.64,41.52,30.57,11.11,5
1.23,0.23,-0.01,-187.62,138.55,152.22,39.89,34.34,14.79,5
0.94,0.56,-0.32,-129.39,-41.08,156.92,40.88,30.04,15.42,5
1.03,0.53,-0.24,-115.42,17.70,185.30,44.07,14.32,12.76,5
0.54,0.55,-0.56,-86.73,-49.38,25.33,42.90,4.92,14.70,5
0.60,-0.06,-0.53,106.63,-45.84,-615.11,45.23,14.31,12.39,5
0.46,-1.32,-0.19,54.44,-293.15,-416.44,14.43,59.64,12.73,5
1.06,-0.81,0.25,-312.62,4.88,277.89,18.58,57.59,-6.74,5
0.87,-0.05,0.05,-86.85,-19.10,-53.71,27.16,45.69,-17.07,5
0.80,-0.60,0.52,-205.20,-104.31,-114.38,24.34,45.62,-20.21,5
0.73,-0.42,0.68,-130.25,96.01,-113.89,16.60,43.37,-26.21,5
0.65,-1.01,0.43,-276.18,52.31,-78.12,18.05,35.45,-31.69,5
0.89,-0.34,0.44,-28.26,43.58,-15.26,20.06,22.58,-33.34,5
0.56,-0.24,0.57,-134.22,117.98,-51.82,22.67,19.68,-32.60,5
0.93,-0.12,0.23,-96.07,20.08,-135.74,31.56,13.67,-27.67,5
1.06,-0.41,0.60,-88.81,54.81,-123.29,33.91,17.64,-23.90,5
0.37,-0.57,-0.10,45.90,22.09,-88.20,35.10,18.57,-22.05,5
0.41,-0.58,0.41,45.90,46.81,-155.27,33.31,22.18,-23.23,5
-0.04,-1.15,0.41,34.42,-64.09,-193.79,28.99,40.31,-17.82,5
-0.05,-0.98,0.40,-51.82,66.22,146.00,24.41,43.62,-19.43,5
0.29,-0.89,0.29,-70.56,92.29,199.58,37.92,27.14,-17.55,5
0.91,-0.30,0.34,-65.92,114.32,223.69,41.42,20.30,-10.74,5
0.60,0.26,0.16,-74.58,245.67,278.56,40.87,-1.57,0.05,5
0.99,0.27,-0.26,144.65,27.71,217.65,25.26,-19.04,12.11,5
0.38,1.30,-0.67,77.94,72.08,204.47,1.94,-26.04,8.96,5
0.36,1.03,-0.17,206.05,176.45,252.69,-8.70,-24.17,2.15,5
-0.41,0.73,0.54,164.67,187.13,201.48,-22.40,-6.96,-22.85,5
-0.10,0.25,0.82,68.97,116.58,189.15,-18.24,10.79,-34.07,5
-0.43,0.74,0.60,-92.29,7.20,33.75,-17.24,11.77,-35.66,5
-0.11,0.68,0.59,-174.13,-93.75,-117.37,-15.86,9.85,-34.03,5
-0.08,1.16,0.07,-253.78,-46.26,-258.67,-19.35,-6.40,-24.65,5
0.53,0.31,-0.17,-426.82,-244.20,-322.39,1.16,-25.45,0.13,5
0.71,0.67,-0.41,-179.75,-214.90,-70.56,21.45,-18.95,18.60,5
0.69,0.28,-0.25,-101.01,-28.38,-5.62,21.36,-16.78,20.58,5
1.13,0.35,-0.41,36.13,105.10,39.49,23.68,-14.53,24.78,5
0.45,0.51,-0.50,26.61,336.06,123.35,9.30,-18.29,26.48,5
-0.32,0.77,-0.92,10.31,495.30,79.10,-15.38,-17.55,22.79,5
-0.36,0.71,-0.73,158.08,191.83,2.20,-21.23,-17.96,-0.02,5
-0.32,1.05,-0.35,155.52,63.90,-14.22,-17.22,-14.92,-15.19,5
-0.36,0.67,0.38,289.25,-25.15,30.76,-14.34,-1.05,-30.96,5
-0.58,-0.09,1.07,201.42,235.72,148.99,-14.07,22.83,-36.05,5
-0.53,-0.04,0.80,-80.20,15.81,-3.97,-6.82,33.56,-34.88,5
-0.31,0.47,0.87,20.51,72.14,40.28,-6.42,32.97,-35.03,5
-0.19,-0.10,1.04,-60.36,5.00,-39.86,-2.81,32.30,-37.00,5
-0.04,0.47,0.86,-223.51,-16.30,-163.94,-0.07,24.17,-37.41,5
-0.03,0.88,0.59,-12.15,-39.49,-206.60,6.82,7.64,-38.05,5
0.55,0.45,0.20,-474.73,-106.75,-167.54,11.99,2.87,-34.01,5
0.18,0.73,-0.06,174.74,-34.30,56.70,13.07,-12.82,-23.99,5
0.21,1.07,-0.14,33.20,-145.45,-135.93,13.48,4.20,-33.64,5
0.32,-0.21,0.81,-129.70,-27.10,-383.12,11.35,6.67,-36.00,5
0.82,-0.35,0.51,-6.04,156.37,-186.34,14.50,8.22,-36.00,5
1.50,1.43,1.14,-22.16,93.57,-149.41,23.30,10.86,-31.67,5
0.81,-0.22,0.56,165.16,11.11,-11.29,28.00,21.58,-28.44,5
0.96,-0.26,0.33,-45.96,-82.40,-59.02,22.27,31.10,-29.53,5
0.91,-0.33,0.57,38.94,16.54,-88.38,18.46,30.73,-31.98,5
0.67,-0.64,0.35,117.13,-45.35,-10.68,16.46,38.07,-29.44,5
0.56,-0.52,0.24,65.80,-242.92,-39.25,5.71,45.75,-28.08,5
0.34,-0.75,0.69,-18.98,-289.61,-25.15,-13.90,47.57,-25.04,5
-0.16,-0.62,0.58,-15.99,-296.20,-76.66,-21.51,47.28,-20.56,5
-0.52,-0.30,0.30,-47.42,-546.63,-18.55,-37.50,42.61,-2.34,5
-0.83,-0.63,-0.08,61.46,-273.50,-11.78,-30.33,37.61,31.04,5
-0.67,-0.27,-0.25,22.46,261.17,45.29,-30.60,32.81,33.11,5
-0.85,-0.37,-0.15,96.07,-32.96,52.55,-35.35,33.83,26.50,5
-0.66,-0.65,-0.62,178.59,-44.13,12.88,-30.69,32.18,31.45,5
-0.84,-0.57,-0.61,100.83,-83.68,12.39,-24.45,21.04,39.83,5
-0.90,-0.86,-0.42,65.43,-56.95,35.77,-22.63,19.76,40.76,5
-0.55,-0.33,-0.77,112.06,-137.27,32.90,-13.90,11.78,44.26,5
-0.15,-0.16,-0.68,303.41,-28.81,-69.46,-8.65,2.45,43.60,5
-0.22,0.02,-1.00,38.21,94.36,105.83,-9.67,-11.85,35.55,5
-0.54,0.21,-0.80,-33.39,-240.78,108.95,-13.57,-8.72,35.90,5
-0.09,0.08,-0.78,-136.78,1.59,195.62,-12.43,2.69,42.26,5
-0.11,-0.73,-0.62,-454.83,62.07,235.72,-15.26,16.56,42.86,5
-0.71,-1.74,-0.44,-588.01,93.93,328.55,-11.16,54.75,27.12,5
0.10,-0.37,-0.20,-448.49,299.56,586.61,25.72,51.06,-3.88,5
0.24,-0.08,-0.00,-106.38,-141.42,367.31,39.65,16.46,-9.13,5
-0.63,0.04,-0.19,-135.25,124.57,461.36,30.40,-4.96,-9.11,5
0.15,1.35,1.07,773.80,-102.78,-47.06,23.94,-15.09,-4.59,5
0.44,0.14,0.30,-534.42,-213.32,125.31,20.15,-15.16,7.76,5
0.00,1.04,-0.20,284.67,-56.09,75.38,22.89,-14.54,3.81,5
0.11,0.84,0.38,-49.13,53.83,-6.47,22.44,-12.92,-7.80,5
-0.40,1.69,0.18,104.55,-108.70,169.07,23.25,-14.00,-1.75,5
0.16,0.86,0.16,94.79,-82.28,246.70,14.25,-16.82,-6.62,5
-0.41,0.69,0.33,-3.05,-16.42,44.68,5.36,-18.25,-9.44,5
-1.73,1.50,0.91,-44.74,17.21,-276.61,-2.23,-17.53,-13.28,5
-0.29,2.55,1.15,-70.37,49.87,182.92,11.10,-18.92,-9.34,5
-0.38,1.12,-0.18,14.47,9.40,-138.06,7.06,-18.88,-8.22,5
-0.79,1.64,0.07,105.10,36.32,21.24,13.96,-8.64,-13.42,5
-1.57,0.53,0.82,178.10,-113.28,201.17,6.31,0.89,-27.34,5
0.33,-0.17,-0.71,272.40,163.39,4.03,7.06,16.80,-32.87,5
0.37,-0.04,1.32,14.16,165.04,161.38,17.03,24.46,-28.27,5
-0.69,0.52,2.25,185.49,-77.27,37.66,18.86,30.63,-26.06,5
0.33,0.12,0.70,131.23,-148.38,226.14,14.66,30.25,-32.17,5
0.92,-2.51,-1.60,-257.02,-103.45,34.24,17.00,35.31,-30.90,5
0.91,-0.07,1.88,104.98,456.18,-27.22,30.40,31.34,-21.85,5
1.35,-0.56,1.91,-90.21,73.91,-97.47,35.51,37.96,-4.05,5
0.28,-0.31,0.43,-137.88,-294.62,57.50,30.53,46.98,-4.65,5
